CONFORMED-NAME	SIC	CIK	YEAR
BRAINTECH INC-09	7373	1015715	2009
AMARU INC-09	7389	1139822	2009
LEAF Equipment Finance Fund 4, L.P.-09	7350	1426850	2009
ICON Leasing Fund Twelve, LLC-09	7359	1377848	2009
AMERICAN TONERSERV CORP.-09	7370	1009479	2009
GRAPHON CORP/DE-09	7372	1021435	2009
WIZZARD SOFTWARE CORP /CO-09	7372	1074909	2009
WIDEPOINT CORP-09	7373	1034760	2009
Title Starts Online, Inc.-09	7389	1425287	2009
Integrated Management Information, Inc.-09	7372	1360565	2009
QUEPASA CORP-09	7310	1078099	2009
BLS Media, Inc.-09	7311	1392121	2009
PAE Leasing, LLC-09	7320	1431664	2009
WORDLOGIC CORP-09	7389	1139614	2009
International Surf Resorts, Inc.-09	7389	1412486	2009
Moggle, Inc.-09	7372	1437283	2009
Dex Media, Inc./new-09	7310	1351506	2009
EWRX INTERNET SYSTEMS INC-09	7372	1088949	2009
SIELOX INC-09	7381	1053676	2009
ICON INCOME FUND TEN LLC-09	7359	1220606	2009
MIVA, INC.-09	7389	1094808	2009
INTERNATIONAL CARD ESTABLISHMENT INC-09	7372	1156337	2009
ZANETT INC-09	7389	1133872	2009
ICON Leasing Fund Eleven, LLC-09	7359	1312910	2009
Total Nutraceutical Solutions-09	7363	1408299	2009
KOWABUNGA! INC.-09	7310	829323	2009
CHINA YIDA HOLDING, CO.-09	7310	1091325	2009
StrikeForce Technologies Inc.-09	7372	1285543	2009
Northern Empire Energy Corp-09	7389	1390533	2009
CIMETRIX INC-09	7372	786620	2009
WWA GROUP INC-09	7389	1036478	2009
Options Media Group Holdings, Inc.-09	7331	1413993	2009
STOCKHOUSE INC-09	7389	1054097	2009
Harcom Productions, Inc.-09	7380	1381871	2009
GLOBAL PARI-MUTUEL SERVICES, INC.-09	7389	1137417	2009
CYBRA CORP-09	7372	1365832	2009
ASSURE DATA INC-09	7370	1311735	2009
MGT CAPITAL INVESTMENTS INC-09	7372	1001601	2009
ALPHATRADE COM-09	7389	1076462	2009
Global Employment Holdings, Inc.-09	7363	1348155	2009
China Media Group CORP-09	7310	1211211	2009
MEDICAL MAKEOVER CORP OF AMERICA-09	7389	1083944	2009
Win Gaming Media, Inc.-09	7372	1175442	2009
IVECON CORP-09	7372	1357939	2009
YAFARM TECHNOLOGIES, INC.-09	7370	1390329	2009
MURALS BY MAURICE, INC.-09	7330	1435717	2009
Voyant International CORP-09	7372	845807	2009
SAFE TECHNOLOGIES INTERNATIONAL INC-09	7370	829117	2009
RxBids-09	7389	1405350	2009
Find the World Interactive, Inc.-09	7389	1363294	2009
BLUEGATE CORP-09	7389	768216	2009
OLB GROUP, INC.-09	7372	1314196	2009
VIRTUALHEALTH TECHNOLOGIES INC.-09	7373	830741	2009
China Renewable Energy Holdings, Inc.-09	7389	1418506	2009
Pricester.Com, Inc.-09	7389	1302913	2009
CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD-09	7389	1010566	2009
QAD INC-09	7372	1036188	2009
Patient Portal Technologies, Inc.-09	7372	1240093	2009
NEXT GENERATION MEDIA CORP-09	7331	356292	2009
Northport Network Systems, Inc.-09	7374	1374976	2009
Monster Offers-09	7389	1423746	2009
DATASCENSION INC-09	7389	795824	2009
FINDEX COM INC-09	7372	1089061	2009
IC Places, Inc.-09	7389	1437596	2009
PROTOSOURCE CORP-09	7373	932772	2009
SKYLYFT Media Group, Inc.-09	7310	1379173	2009
VALIDIAN CORP-09	7372	1100644	2009
CONSULIER ENGINEERING INC-09	7372	846718	2009
QUERYOBJECT SYSTEMS CORP-09	7372	855743	2009
MEDLINK INTERNATIONAL, INC.-09	7372	225501	2009
SPAR GROUP INC-09	7389	1004989	2009
SUBJEX CORP-09	7389	1107699	2009
Media Sentiment Inc.-09	7389	1396348	2009
Prime Sun Power Inc-09	7389	1221554	2009
GLOBALINK, LTD.-09	7389	1361540	2009
International Consolidated Companies, Inc.-09	7310	1277859	2009
SYNC2 ENTERTAINMENT CORP.-09	7363	1393540	2009
TEXOLA ENERGY CORP-09	7389	217209	2009
TECHNOLOGY RESOURCES INC-09	7361	1176231	2009
INTREorg SYSTEMS INC.-09	7373	1295560	2009
ubroadcast, inc.-09	7374	828940	2009
Excel Global, Inc.-09	7372	1432196	2009
RAVEN BIOFUELS INTERNATIONAL CORP-09	7384	1372507	2009
TREE TOP INDUSTRIES, INC.-09	7370	356590	2009
OptimizeRx Corp-09	7389	1448431	2009
TRANSAX INTERNATIONAL LTD-09	7372	1097896	2009
ENTHEOS TECHNOLOGIES INC-09	7389	1016708	2009
ALTERNET SYSTEMS INC-09	7372	1126003	2009
ARTCRAFT V INC-09	7374	1294614	2009
SPARE BACKUP, INC.-09	7372	1103577	2009
INTERPLAY ENTERTAINMENT CORP-09	7372	1057232	2009
IVOICE, INC /NJ-09	7373	1105064	2009
DOMAIN REGISTRATION CORP-09	7389	1080908	2009
SEDONA CORP-09	7372	764843	2009
BLINK LOGIC INC.-09	7372	81350	2009
STRATEGIC INTERNET INVESTMENTS INC-09	7372	53320	2009
GLOBALPAYNET HOLDINGS, INC.-09	7389	1344807	2009
ETELOS, INC.-09	7372	1045739	2009
AFFINITY MEDIAWORKS CORP-09	7350	1433821	2009
ANTS SOFTWARE INC-09	7371	796655	2009
LOCATEPLUS HOLDINGS CORP-09	7374	1160084	2009
Propalms, Inc.-09	7372	1421100	2009
CoroWare, Inc,-09	7372	1156784	2009
instaCare Corp.-09	7371	1144225	2009
ONE VOICE TECHNOLOGIES INC-09	7372	1096088	2009
COMPUWARE CORP-09	7372	859014	2009
ACXIOM CORP-09	7374	733269	2009
QUALITY SYSTEMS INC-09	7373	708818	2009
Sound Revolution Inc.-09	7372	1300867	2009
DynCorp International LLC-09	7389	1333142	2009
DYNCORP INTERNATIONAL INC.-09	7389	1338916	2009
SILVERGRAPH INTERNATIONAL INC-09	7330	1115975	2009
Legend Marketing, Corp.-09	7380	1360629	2009
Next 1 Interactive, Inc.-09	7310	1372183	2009
INTERNATIONAL ENERGY, INC.-09	7389	1081074	2009
Nitar Tech Corp.-09	7372	1326853	2009
ENXNET INC-09	7372	1083706	2009
SALON MEDIA GROUP INC-09	7310	1084332	2009
INTERPRO MANAGEMENT CORP.-09	7372	1439813	2009
ADTOMIZE INC-09	7310	1431880	2009
eCrypt Technologies, Inc.-09	7372	1449574	2009
VISION GLOBAL SOLUTIONS INC-09	7372	1135657	2009
MTM Technologies, Inc.-09	7373	906282	2009
USA Therapy Inc-09	7361	1422357	2009
LEFT BEHIND GAMES INC.-09	7372	13055	2009
TechTarget Inc-09	7389	1293282	2009
Lawson Software, Inc.-09	7372	1344632	2009
UNIFY CORP-09	7372	880562	2009
Real Value Estates Inc-09	7389	1435936	2009
COUNTERPATH CORP-09	7389	1236997	2009
DNA Systems, Inc.-09	7380	1441551	2009
Hotel Management Systems, Inc.-09	7372	1436229	2009
MICROSOFT CORP-09	7372	789019	2009
COASTLINE CORPORATE SERVICES, INC.-09	7389	1401670	2009
SIMPLE TECH, INC.-09	7370	1403739	2009
Diversified Opportunities, Inc.-09	7372	919175	2009
SOFTECH INC-09	7373	354260	2009
Ads in Motion, Inc.-09	7310	1403243	2009
DIGITAL VALLEYS CORP-09	7372	1439971	2009
Inova Technology Inc.-09	7389	1088211	2009
ROBOCOM SYSTEMS INTERNATIONAL INC-09	7373	1039757	2009
Red Mile Entertainment Inc-09	7372	1309053	2009
Wavelit, Inc.-09	7389	1164012	2009
Nexxnow, Inc.-09	7310	1297965	2009
GENERAL METALS CORP-09	7389	1060910	2009
K's Media-09	7310	1368256	2009
Genemen Inc.-09	7372	1361951	2009
TSR INC-09	7371	98338	2009
DEBT RESOLVE INC-09	7389	1106645	2009
BALLY TECHNOLOGIES, INC.-09	7372	2491	2009
SYNAPTICS INC-09	7371	817720	2009
PACKITGREEN HOLDINGS CORP-09	7363	1364798	2009
AFFILIATED COMPUTER SERVICES INC-09	7374	2135	2009
SupportSave Solutions Inc-09	7363	1401475	2009
HENRY JACK & ASSOCIATES INC-09	7373	779152	2009
AUTOMATIC DATA PROCESSING INC-09	7374	8670	2009
Portlogic Systems Inc.-09	7372	1413990	2009
IMERGENT INC-09	7373	1075736	2009
Nitar Tech Corp.-09	7372	1326853	2009
COLLECTORS UNIVERSE INC-09	7389	1089143	2009
MEDIWARE INFORMATION SYSTEMS INC-09	7373	874733	2009
HARTCOURT COMPANIES INC-09	7389	949427	2009
WORKSTREAM INC-09	7389	1095266	2009
GOLDEN KEY INTERNATIONAL INC-09	7389	1080627	2009
HIGHLAND BUSINESS SERVICES, INC.-09	7389	1424415	2009
Color Accents Holdings, Inc.-09	7389	1445356	2009
CONCEPT DIGITAL INC /DE/-09	7389	1128724	2009
PARK CITY GROUP INC-09	7374	50471	2009
COMTEX NEWS NETWORK INC-09	7380	352988	2009
BlueStar Financial Group, Inc.-09	7359	1442236	2009
Marine Exploration Inc-09	7389	1019654	2009
VOXWARE INC-09	7373	933454	2009
PROGINET CORP-09	7372	934868	2009
USChina Channel Inc-09	7389	1367898	2009
Life Exchange Inc-09	7389	1353059	2009
COL CHINA ONLINE INTERNATIONAL INC-09	7389	1114274	2009
News of China Inc-09	7389	1368275	2009
Waste to Energy Group Inc.-09	7372	1400000	2009
eDOORWAYS CORP-09	7389	1024095	2009
OPTICON SYSTEMS-09	7373	1380277	2009
GLOBAL CLUB, INC.-09	7389	1444275	2009
SPECTRUM GROUP INTERNATIONAL, INC.-09	7389	895516	2009
FERO INDUSTRIES, INC.-09	7389	1409475	2009
CONCIERGE TECHNOLOGIES INC-09	7389	1005101	2009
Smart-tek Solutions Inc-09	7381	947011	2009
PrimeCare Systems, Inc.-09	7372	1324152	2009
Tempco, Inc.-09	7372	836937	2009
Dana Resources-09	7389	1378036	2009
ARKADOS GROUP, INC.-09	7389	1095130	2009
Quantum Ventures Inc.-09	7372	1301843	2009
FREESTONE RESOURCES, INC.-09	7389	1089319	2009
ARI NETWORK SERVICES INC /WI-09	7370	879796	2009
SEAMLESS Corp-09	7370	880584	2009
Network Cadence, Inc.-09	7389	1416682	2009
QUUIBUS TECHONOLOGY INC-09	7370	1415305	2009
Hybred International, Inc.-09	7363	823544	2009
ERE MANAGEMENT INC-09	7372	1415751	2009
TIME ASSOCIATES, INC.-09	7310	1137005	2009
NetVentory Solutions, Inc.-09	7389	1444307	2009
Empirical ventures, Inc.-09	7372	1301704	2009
USA Therapy Inc-09	7361	1422357	2009
UC Hub Group Inc-09	7372	1072935	2009
SITESEARCH CORP-09	7370	1403997	2009
KUNEKT CORP-09	7380	1419177	2009
EMTEC INC/NJ-09	7389	5117	2009
Your Event, Inc.-09	7389	1424100	2009
Exobox Technologies Corp.-09	7372	1335002	2009
NETWORK ENGINES INC-09	7372	1110903	2009
ACTIVANT SOLUTIONS INC /DE/-09	7373	1059103	2009
ACTIVIDENTITY CORP-09	7372	1183941	2009
China Skyrise Digital Service Inc.-09	7389	1386019	2009
Nanoasia Ltd.-09	7389	1452206	2009
Web Wizard, Inc.-09	7373	1421981	2009
ABM INDUSTRIES INC /DE/-09	7340	771497	2009
LIVEDEAL INC-09	7371	1045742	2009
TradeOn Inc.-09	7389	1448776	2009
SuperDirectories Inc.-09	7389	1338624	2009
CHINA MULTIMEDIA, INC.-09	7389	1385211	2009
COMPUMED INC-09	7374	700998	2009
ZALDIVA INC-09	7389	1168325	2009
IP TECHNOLOGY SERVICES, INC.-09	7389	1417900	2009
ALLIANCE HEALTHCARD INC-09	7331	1087216	2009
BARRICODE, INC.-09	7372	1398633	2009
NORAM CAPITAL HOLDINGS-09	7389	45694	2009
4NET SOFTWARE INC-09	7370	812149	2009
Andina Group Inc.-10	7310	1419260	2010
GENERAL EMPLOYMENT ENTERPRISES INC-10	7361	40570	2010
ASIARIM CORP-10	7380	1415813	2010
CYTTA CORP.-10	7389	1383088	2010
ENSIGN SERVICES, INC.-10	7380	1421323	2010
EXPERTELLIGENCE INC-10	7372	723533	2010
Jin Jie Corp.-10	7370	1419582	2010
ESL Teachers Inc.-10	7370	1424030	2010
SINGLE TOUCH SYSTEMS INC-10	7389	1157817	2010
MARKET & RESEARCH CORP.-10	7389	1009830	2010
TEAMSTAFF INC-10	7363	785557	2010
VSUS TECHNOLOGIES INC-10	7372	772370	2010
'mktg, inc.'-10	7310	886475	2010
ADOBE SYSTEMS INC-10	7372	796343	2010
RAPHAEL INDUSTRIES LTD.-10	7331	1367408	2010
MEDICAL INFORMATION TECHNOLOGY INC-10	7372	1011452	2010
Cyber Informatix, Inc.-10	7372	1446210	2010
MONSTER WORLDWIDE INC-10	7363	1020416	2010
Mobieyes Software, Inc.-10	7372	1456993	2010
UBIQUITECH SOFTWARE CORP-10	7372	1411460	2010
Pacific Software, Inc.-10	7372	1400732	2010
WIRED ASSOCIATES SOLUTIONS INC-10	7331	1245841	2010
ON4 COMMUNICATIONS INC.-10	7372	1300867	2010
KELLY SERVICES INC-10	7363	55135	2010
PRICELINE COM INC-10	7389	1075531	2010
OMNICOM GROUP INC-10	7311	29989	2010
HALF ROBERT INTERNATIONAL INC /DE/-10	7363	315213	2010
QUEST SOFTWARE INC-10	7372	1088033	2010
VSUS TECHNOLOGIES INC-10	7372	772370	2010
EQUIFAX INC-10	7320	33185	2010
HUDSON HIGHLAND GROUP INC-10	7363	1210708	2010
UNITED ONLINE INC-10	7370	1142701	2010
FREEDOM RESOURCES ENTERPRISES INC-10	7389	1045390	2010
TYLER TECHNOLOGIES INC-10	7372	860731	2010
CYIOS CORP-10	7389	1091566	2010
SYBASE INC-10	7372	768262	2010
SYMYX TECHNOLOGIES INC-10	7372	1095330	2010
AARON'S INC-10	7359	706688	2010
VALUECLICK INC/CA-10	7311	1080034	2010
LAMAR ADVERTISING CO/NEW-10	7311	1090425	2010
MERCADOLIBRE INC-10	7389	1099590	2010
Wright Express CORP-10	7389	1309108	2010
TAL International Group, Inc.-10	7359	1331745	2010
COGENT COMMUNICATIONS GROUP INC-10	7372	1158324	2010
SOTHEBYS-10	7389	823094	2010
China Elite Information Co., Ltd.-10	7389	1077561	2010
SCIENTIFIC GAMES CORP-10	7373	750004	2010
EPIQ SYSTEMS INC-10	7371	1027207	2010
PREMIERE GLOBAL SERVICES, INC.-10	7389	880804	2010
COMSYS IT PARTNERS INC-10	7363	948850	2010
INTERNAP NETWORK SERVICES CORP-10	7370	1056386	2010
SFN Group Inc.-10	7363	914536	2010
CLAIMSNET COM INC-10	7374	1046057	2010
CIBER INC-10	7371	918581	2010
CARDTRONICS INC-10	7389	1277856	2010
SONICWALL INC-10	7389	1093885	2010
China Information Security Technology, Inc.-10	7372	1350684	2010
QUEPASA CORP-10	7310	1078099	2010
MAKEMUSIC, INC.-10	7372	920707	2010
BROADVISION INC-10	7372	920448	2010
EVOLVING SYSTEMS INC-10	7371	1052054	2010
PDI INC-10	7389	1054102	2010
Answers CORP-10	7372	1283073	2010
Bidz.com, Inc.-10	7389	1324105	2010
Musician's Exchange-10	7389	1428469	2010
Compass Diversified Holdings-10	7363	1345126	2010
DG FastChannel, Inc-10	7389	934448	2010
MDC PARTNERS INC-10	7311	876883	2010
ONLINE ORIGINALS, INC-10	7389	1357878	2010
RENAISSANCE LEARNING INC-10	7372	1030484	2010
UNIVERSAL HOSPITAL SERVICES INC-10	7350	886171	2010
LIVEPERSON INC-10	7389	1102993	2010
CASS INFORMATION SYSTEMS INC-10	7389	708781	2010
OPENTABLE INC-10	7389	1125914	2010
MERGE HEALTHCARE INC-10	7373	944765	2010
PROCERA NETWORKS INC-10	7371	1165231	2010
FALCONSTOR SOFTWARE INC-10	7372	922521	2010
PAID INC-10	7389	1017655	2010
AEROCENTURY CORP-10	7359	1036848	2010
EWRX INTERNET SYSTEMS INC-10	7372	1088949	2010
NESS TECHNOLOGIES INC-10	7371	1089638	2010
CROSS COUNTRY HEALTHCARE INC-10	7363	1141103	2010
Business Outsourcing Service, Inc.-10	7389	1460602	2010
BLUEGATE CORP-10	7389	768216	2010
ARTIFICIAL LIFE INC-10	7372	1070361	2010
GLOBAL MED TECHNOLOGIES INC-10	7372	1009463	2010
DYNAMICS RESEARCH CORP-10	7373	30822	2010
VITAL IMAGES INC-10	7372	912888	2010
ARBINET Corp-10	7389	1136655	2010
Altisource Portfolio Solutions S.A.-10	7380	1462418	2010
ETELOS, INC.-10	7372	1045739	2010
INSWEB CORP-10	7389	1077370	2010
B Green Innovations, Inc.-10	7373	1307969	2010
COVER ALL TECHNOLOGIES INC-10	7372	737300	2010
TUCOWS INC /PA/-10	7374	909494	2010
Cinjet, Inc.-10	7380	1398137	2010
PROTECTION ONE INC-10	7380	916230	2010
Ventura Assets LTD-10	7389	1421871	2010
Sloud Inc-10	7371	1391723	2010
SUNGARD CAPITAL CORP II-10	7374	1337274	2010
Win Gaming Media, Inc.-10	7372	1175442	2010
COMFORCE CORP-10	7363	6814	2010
ASTEA INTERNATIONAL INC-10	7372	945989	2010
IPAYMENT INC-10	7389	1140184	2010
DIRECT INSITE CORP-10	7373	879703	2010
WIRELESS RONIN TECHNOLOGIES INC-10	7373	1356093	2010
Vangent, Inc.-10	7373	1402478	2010
ICON INCOME FUND NINE LLC-10	7359	1157522	2010
ICON INCOME FUND EIGHT B LP-10	7359	1121716	2010
CREDITRISKMONITOR COM INC-10	7320	315958	2010
VISION INDUSTRIES CORP-10	7389	1405424	2010
ACE MARKETING & PROMOTIONS INC-10	7310	1084267	2010
MACROSOLVE INC-10	7389	1178727	2010
NEW MEXICO SOFTWARE, INC-10	7372	1101865	2010
Paradigm Holdings, Inc-10	7373	313353	2010
OLB GROUP, INC.-10	7372	1314196	2010
FORMAT INC-10	7371	1137091	2010
INTELLIGROUP INC-10	7373	1016439	2010
VALUERICH INC-10	7380	1349892	2010
AHERN RENTALS INC-10	7359	1337913	2010
FOOD TECHNOLOGY SERVICE INC-10	7389	868267	2010
Helios & Matheson North America Inc.-10	7380	1040792	2010
SPORTSNUTS  INC-10	7389	1024920	2010
ANTS SOFTWARE INC-10	7371	796655	2010
BigString CORP-10	7389	1335282	2010
BROADCAST INTERNATIONAL INC-10	7389	740726	2010
ICON LEASING FUND ELEVEN, LLC-10	7359	1312910	2010
OPTIMAL GROUP INC-10	7389	1015923	2010
CIMETRIX INC-10	7372	786620	2010
China TransInfo Technology Corp.-10	7373	1081206	2010
MMR Information Systems, Inc.-10	7389	1285701	2010
aVINCI MEDIA CORP-10	7330	842695	2010
Title Starts Online, Inc.-10	7389	1425287	2010
Medical Design Studios, Inc.-10	7389	1405917	2010
ICON LEASING FUND TWELVE, LLC-10	7359	1377848	2010
Lightning Gaming, Inc.-10	7372	1392545	2010
NCOP X, LLC-10	7320	1431674	2010
ICON INCOME FUND TEN LLC-10	7359	1220606	2010
Commonwealth Income & Growth Fund VII, LP-10	7350	1450335	2010
USA VIDEO INTERACTIVE CORP-10	7389	1107280	2010
TRIPLE A MEDICAL, INC.-10	7373	1393371	2010
VIASPACE Inc.-10	7330	1270200	2010
HEALTHMED SERVICES LTD-10	7374	1265521	2010
Betawave Corp.-10	7374	1349274	2010
IC Places, Inc.-10	7389	1437596	2010
OptimizeRx Corp-10	7389	1448431	2010
PACIFIC WEBWORKS INC-10	7372	1086303	2010
Quamtel, Inc.-10	7389	1122991	2010
MEDICAL MAKEOVER CORP OF AMERICA-10	7389	1083944	2010
Magnolia Solar Corp-10	7389	1437491	2010
WIZZARD SOFTWARE CORP /CO-10	7372	1074909	2010
FAIRWAY PROPERTIES, INC.-10	7370	1476278	2010
LOCATEPLUS HOLDINGS CORP-10	7374	1160084	2010
Proper Power & Energy, Inc.-10	7372	1357939	2010
PIRANHA VENTURES INC-10	7372	1027235	2010
VIEW SYSTEMS INC-10	7380	1075857	2010
ICON Equipment & Corporate Infrastructure Fund Fourteen, L.P.-10	7359	1446806	2010
INUVO, INC.-10	7310	829323	2010
Integrated Management Information, Inc.-10	7372	1360565	2010
China Interactive Education, Inc.-10	7389	1363294	2010
Data Call Technologies-10	7389	1321828	2010
INNOTRAC CORP-10	7389	1051114	2010
Excel Global, Inc.-10	7372	1432196	2010
AMARU INC-10	7389	1139822	2010
Snap Interactive, Inc-10	7389	1355839	2010
KINGOLD JEWELRY, INC.-10	7389	1089531	2010
China Skyrise Digital Service Inc.-10	7389	1386019	2010
AUXILIO INC-10	7389	1011432	2010
So Act Network, Inc.-10	7374	1353499	2010
US Highland, Inc.-10	7380	1381871	2010
Secure Netwerks, Inc.-10	7373	1368761	2010
PEER REVIEW MEDIATION & ARBITRATION INC-10	7389	1311627	2010
INTERNATIONAL MONETARY SYSTEMS LTD /WI/-10	7389	1097430	2010
Minatura Gold-10	7310	1387341	2010
PMX Communities, Inc.-10	7374	1471387	2010
DALE JARRETT RACING ADVENTURE INC-10	7389	1094032	2010
WESTERN LUCRATIVE ENTERPRISES, INC.-10	7389	1442101	2010
GMV Wireless, Inc.-10	7374	1454742	2010
ZUNICOM INC-10	7389	886912	2010
FINDEX COM INC-10	7372	1089061	2010
Envision Solar International, Inc.-10	7373	1398805	2010
instaCare Corp.-10	7371	1144225	2010
AMERICAN TONERSERV CORP.-10	7370	1009479	2010
BLS Media, Inc.-10	7311	1392121	2010
IVOICE, INC /NJ-10	7373	1105064	2010
Pollex, Inc.-10	7389	1178377	2010
SN Strategies Corp.-10	7389	1401371	2010
KLEVER MARKETING INC-10	7372	866439	2010
NINE MILE SOFTWARE, INC.-10	7372	1398004	2010
AXCESS INTERNATIONAL INC/TX-10	7373	710597	2010
YESDTC HOLDINGS, INC.-10	7389	1449527	2010
China Media Group CORP-10	7310	1211211	2010
INTREorg SYSTEMS INC.-10	7373	1295560	2010
STRATEGIC INTERNET INVESTMENTS INC-10	7372	53320	2010
YAFARM TECHNOLOGIES, INC.-10	7370	1390329	2010
COMMONWEALTH INCOME & GROWTH FUND V-10	7350	1253347	2010
DEBT RESOLVE INC-10	7389	1106645	2010
ubroadcast, inc.-10	7374	828940	2010
LENCO MOBILE INC.-10	7310	1100202	2010
Monster Offers-10	7389	1423746	2010
GLOBALINK, LTD.-10	7389	1361540	2010
NEXT GENERATION MEDIA CORP-10	7331	356292	2010
IGEN NETWORKS CORP-10	7363	1393540	2010
VALIDIAN CORP-10	7372	1100644	2010
QAD INC-10	7372	1036188	2010
TREE TOP INDUSTRIES, INC.-10	7370	356590	2010
iGenii, Inc.-10	7389	1441573	2010
Commonwealth Income & Growth Fund VI-10	7350	1351901	2010
Media Sentiment Inc.-10	7389	1396348	2010
Northern Empire Energy Corp-10	7389	1390533	2010
WORDLOGIC CORP-10	7389	1139614	2010
International Surf Resorts, Inc.-10	7389	1412486	2010
HEREUARE INC-10	7370	1145906	2010
SILVERGRAPH INTERNATIONAL INC-10	7330	1115975	2010
CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD-10	7389	1010566	2010
TRANSAX INTERNATIONAL LTD-10	7372	1097896	2010
VSUS TECHNOLOGIES INC-10	7372	772370	2010
Clearpoint Business Resources, Inc-10	7363	1298663	2010
MEZABAY INTERNATIONAL INC.-10	7389	1085113	2010
COMMONWEALTH INCOME & GROWTH FUND IV-10	7350	1141615	2010
SOEFL INC.-10	7370	1452176	2010
ALTERNET SYSTEMS INC-10	7372	1126003	2010
WWA GROUP INC-10	7389	1036478	2010
TOMI Environmental Solutions, Inc.-10	7340	314227	2010
TRAI THIEN USA INC-10	7363	1279740	2010
Medefile International, Inc.-10	7372	842013	2010
Northport Network Systems, Inc.-10	7374	1374976	2010
Genesis Electronics Group, Inc.-10	7389	1302913	2010
SPAR GROUP INC-10	7389	1004989	2010
China Renewable Energy Holdings, Inc.-10	7389	1418506	2010
DATASCENSION INC-10	7389	795824	2010
Total Nutraceutical Solutions, Inc.-10	7363	1408299	2010
Nasus Consulting, Inc.-10	7374	1430683	2010
Epazz Inc-10	7372	1335239	2010
ASAP Expo, Inc.-10	7389	1419275	2010
PURESPECTRUM, INC.-10	7361	1415306	2010
Beyond Commerce-10	7374	1386049	2010
SUBJEX CORP-10	7389	1107699	2010
StrikeForce Technologies Inc.-10	7372	1285543	2010
SOLAR ACQUISITION CORP.-10	7389	1375495	2010
ALPHATRADE COM-10	7389	1076462	2010
Titanium Group LTD-10	7373	1338520	2010
AFFINITY MEDIAWORKS CORP-10	7350	1433821	2010
mBeach Software, Inc.-10	7372	1465856	2010
PLAYLOGIC ENTERTAINMENT INC-10	7372	1141590	2010
MEDCAREERS GROUP, Inc.-10	7389	1438901	2010
GLOBALPAYNET HOLDINGS, INC.-10	7389	1344807	2010
Stanley, Inc.-10	7373	1360555	2010
Golden Opportunities CORP-10	7389	1317839	2010
COMPUTER SCIENCES CORP-10	7373	23082	2010
ACXIOM CORP-10	7374	733269	2010
COMPUWARE CORP-10	7372	859014	2010
NETSCOUT SYSTEMS INC-10	7373	1078075	2010
Cinedigm Digital Cinema Corp.-10	7389	1173204	2010
iGambit, Inc.-10	7389	1479681	2010
INTERNATIONAL ENERGY, INC.-10	7389	1081074	2010
DIGITAL VALLEYS CORP-10	7372	1439971	2010
ADTOMIZE INC-10	7310	1431880	2010
LML PAYMENT SYSTEMS INC-10	7389	781891	2010
Vacation Home Swap-10	7370	1466629	2010
MediStaff CORP-10	7363	1434485	2010
VISION GLOBAL SOLUTIONS INC-10	7372	1135657	2010
'mktg, inc.'-10	7310	886475	2010
ENXNET INC-10	7372	1083706	2010
Disability Access Corp-10	7340	1382085	2010
FUTUREWORLD ENERGY, INC..-10	7371	1273988	2010
Intelimax Media Inc.-10	7389	1434598	2010
MultiPlayer Online Dragon, Inc.-10	7370	1465470	2010
UNIFY CORP-10	7372	880562	2010
eCrypt Technologies, Inc.-10	7372	1449574	2010
INTERPRO MANAGEMENT CORP.-10	7372	1439813	2010
INOLIFE TECHNOLOGIES, INC.-10	7310	1297965	2010
LEFT BEHIND GAMES INC.-10	7372	13055	2010
Morris Business Development Co-10	7389	1133901	2010
Ads in Motion, Inc.-10	7310	1403243	2010
FORMCAP CORP.-10	7372	1102709	2010
KIDS BOOK WRITER INC.-10	7372	1437822	2010
ePhoto Image, Inc.-10	7389	1484931	2010
DNA Systems, Inc.-10	7380	1441551	2010
MICROSOFT CORP-10	7372	789019	2010
Alamo Energy Corp.-10	7389	1360334	2010
USA Therapy Inc-10	7361	1422357	2010
TSR INC-10	7371	98338	2010
Nevaeh Enterprises Ltd.-10	7372	1372167	2010
TouchIT Technologies, Inc.-10	7372	1436229	2010
Inova Technology Inc.-10	7389	1088211	2010
REM BUSINESS SOLUTIONS, INC.-10	7380	1458191	2010
ACIES CORP-10	7389	1138462	2010
POLAR WIRELESS CORP.-10	7372	1398633	2010
K's Media-10	7310	1368256	2010
ROBOCOM SYSTEMS INTERNATIONAL INC-10	7373	1039757	2010
iMetrik M2M Solutions Inc.-10	7361	1466739	2010
SYNAPTICS INC-10	7371	817720	2010
AUTOMATIC DATA PROCESSING INC-10	7374	8670	2010
AUTOMATIC DATA PROCESSING INC-10	7374	8670	2010
BALLY TECHNOLOGIES, INC.-10	7372	2491	2010
HENRY JACK & ASSOCIATES INC-10	7373	779152	2010
HOTGATE TECHNOLOGY, INC.-10	7372	1341319	2010
Real Value Estates Inc-10	7389	1435936	2010
Andina Group Inc.-10	7310	1419260	2010
COLLECTORS UNIVERSE INC-10	7389	1089143	2010
Forex International Trading Corp.-10	7372	1471781	2010
MEDIWARE INFORMATION SYSTEMS INC-10	7373	874733	2010
SWEET SPOT GAMES INC-10	7370	1440517	2010
QUANTUM SOLAR POWER CORP.-10	7372	1301843	2010
WORKSTREAM INC-10	7389	1095266	2010
Portlogic Systems Inc.-10	7372	1413990	2010
HIGHLAND BUSINESS SERVICES, INC.-10	7389	1424415	2010
ARKADOS GROUP, INC.-10	7389	1095130	2010
